File ID,Temperature (K),G,Pressure (bar),theta
40,500,-17.41528503,4,0.999999994
40,500,-17.41528503,5,0.999999995
40,600,-16.33973289,1,0.999998884
40,600,-16.33973289,2,0.999999442
40,600,-16.33973289,3,0.999999628
40,600,-16.33973289,4,0.999999721
40,600,-16.33973289,5,0.999999777
40,700,-15.31814661,1,0.999983516
40,700,-15.31814661,2,0.999991758
40,700,-15.31814661,3,0.999994505
40,700,-15.31814661,4,0.999995879
40,700,-15.31814661,5,0.999996703
41,77,404.8493717,1,0
41,77,404.8493717,2,0
41,77,404.8493717,3,0
41,77,404.8493717,4,0
41,77,404.8493717,5,0
41,100,405.3018064,1,0
41,100,405.3018064,2,0
41,100,405.3018064,3,0
41,100,405.3018064,4,0
41,100,405.3018064,5,0
41,273,409.3925441,1,0
41,273,409.3925441,2,0
41,273,409.3925441,3,0
41,273,409.3925441,4,0
41,273,409.3925441,5,0
41,298.15,409.9962087,1,2.75E-301
41,298.15,409.9962087,2,5.51E-301
41,298.15,409.9962087,3,8.26E-301
41,298.15,409.9962087,4,1.10E-300
41,298.15,409.9962087,5,1.38E-300
41,400,412.5043662,1,3.98E-226
41,400,412.5043662,2,7.95E-226
41,400,412.5043662,3,1.19E-225
41,400,412.5043662,4,1.59E-225
41,400,412.5043662,5,1.99E-225
41,500,414.9478901,1,4.09E-182
41,500,414.9478901,2,8.17E-182
41,500,414.9478901,3,1.23E-181
41,500,414.9478901,4,1.63E-181
41,500,414.9478901,5,2.04E-181
41,600,417.3732163,1,9.11E-153
41,600,417.3732163,2,1.82E-152
41,600,417.3732163,3,2.73E-152
41,600,417.3732163,4,3.64E-152
41,600,417.3732163,5,4.55E-152
41,700,419.7803446,1,8.47E-132
41,700,419.7803446,2,1.69E-131
41,700,419.7803446,3,2.54E-131
41,700,419.7803446,4,3.39E-131
41,700,419.7803446,5,4.23E-131
42,77,61.24434849,1,1.43E-174
42,77,61.24434849,2,2.86E-174
42,77,61.24434849,3,4.29E-174
42,77,61.24434849,4,5.72E-174
42,77,61.24434849,5,7.15E-174
42,100,61.57943883,1,2.55E-135
42,100,61.57943883,2,5.11E-135
42,100,61.57943883,3,7.66E-135
42,100,61.57943883,4,1.02E-134
42,100,61.57943883,5,1.28E-134
42,273,63.90373587,1,6.88E-52
42,273,63.90373587,2,1.38E-51
42,273,63.90373587,3,2.06E-51
42,273,63.90373587,4,2.75E-51
42,273,63.90373587,5,3.44E-51
42,298.15,64.21372581,1,8.44E-48
42,298.15,64.21372581,2,1.69E-47
42,298.15,64.21372581,3,2.53E-47
42,298.15,64.21372581,4,3.37E-47
42,298.15,64.21372581,5,4.22E-47
42,400,65.41477995,1,1.80E-36
42,400,65.41477995,2,3.61E-36
42,400,65.41477995,3,5.41E-36
42,400,65.41477995,4,7.21E-36
42,400,65.41477995,5,9.02E-36
42,500,66.5223351,1,8.33E-30
42,500,66.5223351,2,1.67E-29
42,500,66.5223351,3,2.50E-29
42,500,66.5223351,4,3.33E-29
42,500,66.5223351,5,4.17E-29
42,600,67.57404186,1,2.42E-25
42,600,67.57404186,2,4.84E-25
42,600,67.57404186,3,7.27E-25
42,600,67.57404186,4,9.69E-25
42,600,67.57404186,5,1.21E-24
42,700,68.57994039,1,3.86E-22
42,700,68.57994039,2,7.72E-22
42,700,68.57994039,3,1.16E-21
42,700,68.57994039,4,1.54E-21
42,700,68.57994039,5,1.93E-21
43,77,-4.43586819,1,1
43,77,-4.43586819,2,1
43,77,-4.43586819,3,1
43,77,-4.43586819,4,1
43,77,-4.43586819,5,1
43,100,-3.95896059,1,0.999999998
43,100,-3.95896059,2,0.999999999
43,100,-3.95896059,3,0.999999999
43,100,-3.95896059,4,0.999999999
43,100,-3.95896059,5,1
43,273,-0.12612951,1,0.557868962
43,273,-0.12612951,2,0.716194976
43,273,-0.12612951,3,0.791027502
43,273,-0.12612951,4,0.834631246
43,273,-0.12612951,5,0.863179841
43,298.15,0.43172688,1,0.325469887
43,298.15,0.43172688,2,0.491101141
43,298.15,0.43172688,3,0.591426578
43,298.15,0.43172688,4,0.658709362
43,298.15,0.43172688,5,0.706965504
43,400,2.66440746,1,0.033819952
43,400,2.66440746,2,0.065427161
43,400,2.66440746,3,0.095031908
43,400,2.66440746,4,0.122818647
43,400,2.66440746,5,0.148949853
43,500,4.80798162,1,0.007849399
43,500,4.80798162,2,0.015576531
43,500,4.80798162,3,0.023184232
43,500,4.80798162,4,0.030675248
43,500,4.80798162,5,0.038052245
43,600,6.90763008,1,0.003036467
43,600,6.90763008,2,0.00605455
43,600,6.90763008,3,0.009054414
43,600,6.90763008,4,0.012036225
43,600,6.90763008,5,0.015000145
43,700,8.96649039,1,0.001583491
43,700,8.96649039,2,0.003161975
43,700,8.96649039,3,0.004735476
43,700,8.96649039,4,0.006304018
43,700,8.96649039,5,0.007867623
44,77,1.22803707,1,0.000326603
44,77,1.22803707,2,0.000652993
44,77,1.22803707,3,0.000979169
44,77,1.22803707,4,0.001305133
44,77,1.22803707,5,0.001630884
44,100,1.57944267,1,0.000352932
44,100,1.57944267,2,0.000705616
44,100,1.57944267,3,0.00105805
44,100,1.57944267,4,0.001410236
44,100,1.57944267,5,0.001762174
44,273,4.00665135,1,0.000619363
44,273,4.00665135,2,0.001237959
44,273,4.00665135,3,0.00185579
44,273,4.00665135,4,0.002472857
44,273,4.00665135,5,0.003089161
44,298.15,4.32542643,1,0.000674251
44,298.15,4.32542643,2,0.001347593
44,298.15,4.32542643,3,0.002020029
44,298.15,4.32542643,4,0.00269156
44,298.15,4.32542643,5,0.003362187
44,400,5.55095346,1,0.00092565
44,400,5.55095346,2,0.001849588
44,400,5.55095346,3,0.002771818
44,400,5.55095346,4,0.003692346
44,400,5.55095346,5,0.004611176
44,500,6.66980379,1,0.001213005
44,500,6.66980379,2,0.00242307
44,500,6.66980379,3,0.003630207
44,500,6.66980379,4,0.004834426
44,500,6.66980379,5,0.006035737
44,600,7.72527561,1,0.001531693
44,600,7.72527561,2,0.003058701
44,600,7.72527561,3,0.004581046
44,600,7.72527561,4,0.006098748
44,600,7.72527561,5,0.00761183
44,700,8.72991912,1,0.001876528
44,700,8.72991912,2,0.003746027
44,700,8.72991912,3,0.005608536
44,700,8.72991912,4,0.007464094
44,700,8.72991912,5,0.00931274
