File ID,Temperature (K),G,Pressure (bar),TDA_H0_max,TDA_H0_min,TDA_H0_mean,TDA_H0_std,TDA_H0_sum,TDA_H1_max,TDA_H1_min,TDA_H1_mean,TDA_H1_std,TDA_H1_sum,TDA_H2_max,TDA_H2_min,TDA_H2_mean,TDA_H2_std,TDA_H2_sum,theta
1,500,2.70519561,5,1.419549807,1.09999996,1.358224665,0.122333786,177.9274311,1.039962455,0.621357508,0.94693904,0.174030629,51.13470819,0.323164014,0.174097901,0.290038166,0.061972657,15.66206097,0.24722705
1,600,3.200301,1,1.419549807,1.09999996,1.358224665,0.122333786,177.9274311,1.039962455,0.621357508,0.94693904,0.174030629,51.13470819,0.323164014,0.174097901,0.290038166,0.061972657,15.66206097,0.063902217
1,600,3.200301,2,1.419549807,1.09999996,1.358224665,0.122333786,177.9274311,1.039962455,0.621357508,0.94693904,0.174030629,51.13470819,0.323164014,0.174097901,0.290038166,0.061972657,15.66206097,0.12012799
1,600,3.200301,3,1.419549807,1.09999996,1.358224665,0.122333786,177.9274311,1.039962455,0.621357508,0.94693904,0.174030629,51.13470819,0.323164014,0.174097901,0.290038166,0.061972657,15.66206097,0.169982176
1,600,3.200301,4,1.419549807,1.09999996,1.358224665,0.122333786,177.9274311,1.039962455,0.621357508,0.94693904,0.174030629,51.13470819,0.323164014,0.174097901,0.290038166,0.061972657,15.66206097,0.214489756
1,600,3.200301,5,1.419549807,1.09999996,1.358224665,0.122333786,177.9274311,1.039962455,0.621357508,0.94693904,0.174030629,51.13470819,0.323164014,0.174097901,0.290038166,0.061972657,15.66206097,0.254467052
1,700,3.64646061,1,1.419549807,1.09999996,1.358224665,0.122333786,177.9274311,1.039962455,0.621357508,0.94693904,0.174030629,51.13470819,0.323164014,0.174097901,0.290038166,0.061972657,15.66206097,0.067757648
1,700,3.64646061,2,1.419549807,1.09999996,1.358224665,0.122333786,177.9274311,1.039962455,0.621357508,0.94693904,0.174030629,51.13470819,0.323164014,0.174097901,0.290038166,0.061972657,15.66206097,0.126915781
1,700,3.64646061,3,1.419549807,1.09999996,1.358224665,0.122333786,177.9274311,1.039962455,0.621357508,0.94693904,0.174030629,51.13470819,0.323164014,0.174097901,0.290038166,0.061972657,15.66206097,0.179013831
1,700,3.64646061,4,1.419549807,1.09999996,1.358224665,0.122333786,177.9274311,1.039962455,0.621357508,0.94693904,0.174030629,51.13470819,0.323164014,0.174097901,0.290038166,0.061972657,15.66206097,0.225244482
1,700,3.64646061,5,1.419549807,1.09999996,1.358224665,0.122333786,177.9274311,1.039962455,0.621357508,0.94693904,0.174030629,51.13470819,0.323164014,0.174097901,0.290038166,0.061972657,15.66206097,0.266546093
2,77,-0.37587849,1,1.419549807,1.09999996,1.367197733,0.114409587,211.9156487,1.039962455,0.621357508,0.963852369,0.161453608,63.61425633,0.323164014,0.174097822,0.296061027,0.057493969,19.54002775,0.921052809
2,77,-0.37587849,2,1.419549807,1.09999996,1.367197733,0.114409587,211.9156487,1.039962455,0.621357508,0.963852369,0.161453608,63.61425633,0.323164014,0.174097822,0.296061027,0.057493969,19.54002775,0.958904206
