Element,X,Y,Z
C,3.27153990,-1.95821930,13.54094790
C,3.69170360,-0.70478760,13.53333190
C,3.69579830,-0.06392870,14.75754470
C,3.43412960,1.22940940,14.74782360
C,3.20096890,1.82704240,15.97135750
C,2.34238710,2.84755440,15.96799240
C,1.78571010,3.17778820,14.73637760
C,0.62949310,3.82920930,17.20334740
C,-0.03813840,3.79361730,15.98828080
C,-1.34259830,3.61494030,16.00047760
C,-1.92890720,3.40074730,14.77362380
C,-2.97519490,2.51934410,17.22148310
C,-3.23073310,1.94568100,15.99009400
C,-3.63974760,0.68278740,15.97439420
C,-3.62608210,0.06152270,14.73614580
C,-3.57812690,-1.31752370,17.18431360
C,-3.18283910,-1.84104010,15.96481600
C,-2.34739500,-2.87374830,15.97068080
C,-1.80845120,-3.21513580,14.74588300
C,-0.62992660,-3.84379070,17.20832670
C,0.02437330,-3.79382650,15.99293170
C,1.32959470,-3.57819520,16.00093410
C,1.88945840,-3.29497420,14.77269160
C,2.99621670,-2.52097830,17.22445180
C,3.26214750,-1.93641150,16.00048110
C,3.69140690,-0.68252860,15.99248200
C,3.85718570,-0.04361140,17.20661480
C,3.59998680,1.30908530,17.19590640
C,3.55987720,2.03066060,18.39071160
C,2.61705190,3.16224130,18.38932330
C,1.91006680,3.33256620,17.19186740
C,0.86655780,4.51887750,19.50146260
C,0.01141620,4.14694680,18.41715160
C,-1.43799480,3.90030320,18.43108050
C,-1.94179120,3.41530110,17.22708420
C,-3.46861340,3.00163640,19.52508760
C,-3.55377450,2.09695780,18.41736600
C,-4.04074750,0.70870050,18.39911970
C,-3.82136490,0.03652070,17.19052680
C,-4.31039200,-1.50902100,19.47342480
C,-3.54956150,-2.04060250,18.38374320
C,-2.61326340,-3.17787300,18.39023870
C,-1.91272990,-3.35275550,17.19648370
C,-0.85888890,-4.53669990,19.50169660
C,-0.00356650,-4.16223100,18.41670630
C,1.45077170,-3.91368890,18.42625560
C,1.94954040,-3.40925410,17.22496680
C,3.49174450,-3.02842490,19.52266090
C,3.57825360,-2.11133560,18.42426230
C,4.06725000,-0.71854510,18.41405990
C,4.58444820,0.05852260,19.49914600
C,4.31909620,1.50273200,19.48618190
C,2.23880170,4.00314550,19.48532110
C,-2.34931180,3.95207140,19.53372100
C,-4.56743380,-0.06550840,19.48193700
C,-2.23351780,-4.01910520,19.48721200
C,2.36976420,-3.97906420,19.52367590
H,0.33984120,4.84308270,9.12962700
H,-4.11683020,2.96759530,9.14110290
H,-4.44825100,-2.04518930,9.13986680
H,-0.43375660,-5.16106150,9.20762630
H,4.26140400,-3.08641190,9.24046280
H,5.09378530,-0.47498550,9.20486380
H,4.53881150,2.03756790,9.17722280
H,2.72056600,3.93019910,9.11221470
H,-2.09481330,4.57241330,9.12006500
H,-4.90028880,0.47641440,9.14763330
H,-2.82050940,-4.19054460,9.18069030
H,2.29383180,-4.75791380,9.23956820
H,0.50703900,5.11225540,20.31604220
H,-4.16445440,2.95647230,20.33666930
H,-4.64150370,-2.13397820,20.27634150
H,-0.49916180,-5.13186750,20.31486180
H,4.18866290,-2.99307600,20.33380390
H,5.10599910,-0.40080840,20.31269440
H,4.64286890,2.13049690,20.28991160
H,2.91709290,4.21063010,20.28643140
H,-2.19651590,4.62287590,20.35322710
H,-5.09135230,0.39752800,20.29189540
H,-2.91064910,-4.22562050,20.28952190
H,2.22085340,-4.66015320,20.33536380
N,-3.21719630,5.08773380,12.46619650
H,-2.67090130,5.92426600,12.50812290
H,-3.80728940,5.11504500,11.65929890
H,-3.20474624,8.46646558,12.08923878
H,-3.35360215,8.73451740,12.76272979
