Element,X,Y,Z
C,3.89974770,-4.16326306,1.26240321
C,4.73080156,-3.18227339,0.66622087
C,4.53997164,-3.35428855,3.49456925
C,5.18496239,-2.24464128,2.89365788
C,5.24654730,-2.14036757,1.47883212
C,5.56792846,-0.89993213,0.87347379
C,5.51881004,-1.12922064,3.70376953
C,5.61693836,0.14798392,3.09751540
C,5.60310044,0.26467961,1.68238713
C,5.35274409,1.52178807,1.07788361
C,5.45623010,1.30129996,3.90741269
C,4.98834748,2.49622089,3.30601898
C,4.90102149,2.59190735,1.89194132
C,4.12676913,3.61971116,1.29815908
C,4.36441713,3.47240498,4.12435503
C,3.42018081,4.35101900,3.53709030
H,4.34915972,3.38062011,-4.99823222
H,2.47827562,4.75116859,-6.01291626
H,0.02332968,5.29103681,-5.72603935
H,-2.42134874,4.73056231,-5.39448049
H,-4.38565772,3.17984322,-5.02397282
H,-5.33809430,0.65393142,-6.04582941
H,-5.29113187,-1.75411379,-5.64587671
H,-4.91957985,-3.17138046,-4.85828438
H,-3.40853657,-4.99505268,-5.75224283
H,-1.12740882,-6.03546641,-5.41384805
H,1.38511795,-6.00008041,-5.11978595
H,3.64621018,-4.89334010,-4.86858171
H,5.22136814,-2.92564010,-4.65052208
H,5.60049789,-0.34347435,-5.88350127
H,5.02525749,2.02016563,-5.67576653
H,2.66092586,5.14341858,5.43698596
H,0.22256999,5.75524527,5.72089445
H,-2.07716194,5.26568436,4.78294063
H,-3.26759066,4.39525032,5.55250004
H,-4.81431120,2.54513640,5.93405362
H,-5.62434174,-0.03063026,4.91384110
H,-5.06411729,-2.46516137,5.31349443
H,-3.51014432,-4.42552062,5.69121770
H,-1.26099121,-5.53250682,6.03240318
H,1.07658964,-5.63529660,5.06630574
H,2.43943457,-4.98865388,5.76737957
H,4.35877385,-3.49833940,6.00391415
H,5.69825873,-1.25238362,4.78202223
H,5.69007612,1.26962682,4.98180225
H,4.60825996,3.54668329,5.19441272
N,-3.52387955,5.80139521,0.64194543
H,-4.36929424,5.71937770,1.16972114
H,-2.98893944,6.57256968,0.98709616
H,-3.52123133,8.87050414,0.76929666
H,-3.11585639,9.42559722,0.49517474
