Element,X,Y,Z
C,-6.08134512,0.96755377,111.25704213
C,-5.91922532,1.95278737,107.63559713
C,-6.09304482,0.69511647,107.00578063
C,-6.06575902,1.14868787,114.09121653
C,-6.04396422,-0.12075073,113.46139993
C,-6.08680392,0.87681277,109.83995493
C,-5.99968882,-0.38982073,109.21013843
C,-6.09382502,0.60421477,105.58869343
C,-6.03074632,-0.21068963,112.04431283
C,-5.68638072,-1.43272143,111.41449623
C,-5.98185852,-0.47895993,107.79305123
C,-5.57504092,-1.68164393,107.16323473
C,-5.75342312,-1.26373093,114.24867063
C,-5.16636982,-2.38948303,113.61885413
C,-5.65069382,-1.51632873,109.99740913
C,-5.00646652,-2.61036743,109.36759253
C,-5.53509722,-1.76330323,105.74614753
C,-4.83540442,-2.82272733,105.11633103
C,-5.11433542,-2.46402263,112.20176693
C,-4.25994202,-3.40315053,111.57195043
C,-4.95066392,-2.68212943,107.95050543
C,-4.04905832,-3.57602913,107.32068883
C,-4.39546522,-3.28196493,114.40612473
C,-3.36703682,-4.02646773,113.77630823
C,-4.19064022,-3.46198073,110.15486323
C,-3.12524942,-4.15255423,109.52504673
C,-3.97681982,-3.63121373,105.90360173
C,-2.87729172,-4.26602663,105.27378513
C,-3.28716652,-4.06987813,112.35922103
C,-2.10304442,-4.52792203,111.72940453
C,-3.04325032,-4.19179543,108.10795953
C,-1.83711872,-4.58827483,107.47814303
C,-2.27844952,-4.48011463,114.56357893
C,-1.02567102,-4.68625883,113.93376233
C,-2.01475222,-4.54956043,110.31231733
C,-0.75302282,-4.69093993,109.68250083
C,-1.74782962,-4.60533943,106.06105583
C,-0.48049512,-4.68157913,105.43123933
C,-0.93481952,-4.68937933,112.51667523
C,0.32915098,-4.56968003,111.88685863
C,-0.66213112,-4.68937933,108.26541363
C,0.59400148,-4.50477113,107.63559713
C,0.15087898,-4.60533943,114.72103303
C,1.36363898,-4.22962333,114.09121653
C,0.41780158,-4.54956043,110.46977153
C,1.60961218,-4.11191113,109.83995493
C,0.68149888,-4.48011463,106.21850993
C,1.84919958,-3.98169263,105.58869343
C,1.44629968,-4.19179543,112.67412933
C,2.52338808,-3.51961263,112.04431283
C,1.69021588,-4.06987813,108.42286783
C,2.73127308,-3.34313933,107.79305123
C,2.37986918,-3.63121373,114.87848713
C,3.29668698,-2.75292303,114.24867063
C,2.59368958,-3.46198073,110.62722563
C,3.46407848,-2.53765793,109.99740913
C,2.79851458,-3.28196493,106.37596413
C,3.62016638,-2.31406113,105.74614753
C,3.35371328,-2.68212943,112.83158343
C,4.01662618,-1.59931103,112.20176693
C,3.51738478,-2.46402263,108.58032193
C,4.12367658,-1.34851393,107.95050543
C,3.93814658,-1.76330323,115.03594133
C,4.36554998,-0.56778003,114.40612473
C,4.05374318,-1.51632873,110.78467973
C,4.41903578,-0.30038843,110.15486323
C,4.15647248,-1.26373093,106.53341823
C,4.45868568,-0.03059803,105.90360173
C,4.38490788,-0.47895993,112.98903763
C,4.49375348,0.78599147,112.35922103
C,4.43379568,-0.21068963,108.73777603
C,4.47737888,1.05818777,108.10795953
C,4.49687438,0.60421477,115.19339543
C,4.43379568,1.41911917,121.64901473
C,4.08943008,2.64115097,121.01919823
C,4.38490788,1.68738947,117.39775323
C,3.97809028,2.89007347,116.76793673
C,4.15647248,2.47216047,123.85337263
C,3.56941918,3.59791257,123.22355603
C,4.05374318,2.72475827,119.60211103
C,3.40951588,3.81879697,118.97229453
C,3.93814658,2.97173277,115.35084953
C,3.51738478,3.67245217,121.80646893
C,2.66299138,4.61158007,121.17665233
C,3.35371328,3.89055897,117.55520733
C,2.45210768,4.78445867,116.92539083
C,2.79851458,4.49039447,124.01082673
C,1.77008618,5.23489727,123.38101023
C,2.59368958,4.67041027,119.75956523
C,1.52829878,5.36098377,119.12974863
C,2.37986918,4.83964327,115.50830363
C,1.69021588,5.27830767,121.96392303
C,0.50609378,5.73635157,121.33410653
C,1.44629968,5.40022497,117.71266153
C,0.24016808,5.79670437,117.08284493
C,0.68149888,5.68854417,124.16828083
C,-0.57127962,5.89468837,123.53846433
C,0.41780158,5.75798997,119.91701933
C,-0.84392782,5.89936947,119.28720283
C,0.15087898,5.81376897,115.66575783
C,-0.66213112,5.89780887,122.12137713
C,-1.92610162,5.77810957,121.49156063
C,-0.93481952,5.89780887,117.87011563
C,-2.19095212,5.71320067,117.24029913
C,-1.74782962,5.81376897,124.32573503
C,-2.96058962,5.43805287,123.69591843
C,-2.01475222,5.75798997,120.07447343
C,-3.20656282,5.32034067,119.44465693
C,-2.27844952,5.68854417,115.82321193
C,-3.44615022,5.19012217,115.19339543
C,-3.04325032,5.40022497,122.27883133
C,-4.12033872,4.72804217,121.64901473
C,-3.28716652,5.27830767,118.02756973
C,-4.32822372,4.55156887,117.39775323
C,-3.97681982,4.83964327,124.48318913
C,-4.89363762,3.96135257,123.85337263
C,-4.19064022,4.67041027,120.23192763
C,-5.06102912,3.74608747,119.60211103
C,-4.39546522,4.49039447,115.98066603
C,-5.21711702,3.52249067,115.35084953
C,-4.95066392,3.89055897,122.43628543
C,-5.61357682,2.80774057,121.80646893
C,-5.11433542,3.67245217,118.18502393
C,-5.72062722,2.55694347,117.55520733
C,-5.53509722,2.97173277,124.64064323
C,-5.96250062,1.77620957,124.01082673
C,-5.65069382,2.72475827,120.38938173
C,-6.01598642,1.50881797,119.75956523
C,-5.75342312,2.47216047,116.13812023
C,-6.05563632,1.23902757,115.50830363
C,-5.98185852,1.68738947,122.59373953
C,-6.09070412,0.42243807,121.96392303
C,-6.03074632,1.41911917,118.34247803
C,-6.07432952,0.15024177,117.71266153
C,-6.09382502,0.60421477,124.79809743
C,-5.94162082,-0.65625463,124.16828083
C,-6.08680392,0.33161677,120.54683583
C,-5.86991402,-0.91934613,119.91701933
C,-6.06575902,0.05974167,116.29557433
C,-5.78475882,-1.17839743,115.66575783
C,-5.91922532,-0.74435783,122.75119373
C,-5.45103442,-1.92450473,122.12137713
C,-5.84301282,-1.00617963,118.49993213
C,-5.31469022,-2.16065983,117.87011563
C,-5.53509722,-1.76330323,124.95555153
C,-4.83540442,-2.82272733,124.32573503
C,-5.40694002,-2.00399953,120.70429003
C,-4.65363712,-3.02599953,120.07447343
C,-5.26656202,-2.23777923,116.45302843
C,-4.46164662,-3.21964513,115.82321193
C,-4.77598162,-2.89152163,122.90864783
C,-3.82955452,-3.73782243,122.27883133
C,-4.59075162,-3.09164363,118.65738633
C,-3.60201292,-3.88810153,118.02756973
C,-3.97681982,-3.63121373,125.11300563
C,-2.87729172,-4.26602663,124.48318913
C,-3.75457102,-3.78921513,120.86174413
C,-2.62382142,-4.36658403,120.23192763
C,-3.52448322,-3.93556603,116.61048263
C,-2.36551072,-4.45395973,115.98066603
C,-2.79338122,-4.30099463,123.06610193
C,-1.56843862,-4.63485813,122.43628543
C,-2.53822212,-4.39718603,118.81484043
C,-1.29771672,-4.66754833,118.18502393
C,-0.48049512,-4.68157913,124.64064323
C,-1.47838952,-4.64730363,121.01919823
C,-0.20881062,-4.65820143,120.38938173
C,-1.20714642,-4.67534173,116.76793673
C,0.06131018,-4.62086873,116.13812023
C,-0.38980422,-4.67534173,123.22355603
C,0.85515948,-4.42631413,122.59373953
C,-0.11856112,-4.64730363,118.97229453
C,1.11193218,-4.33451703,118.34247803
C,1.84919958,-3.98169263,124.79809743
C,0.94127148,-4.39718603,121.17665233
C,2.08176578,-3.83931313,120.54683583
C,1.19643058,-4.30099463,116.92539083
C,2.30669408,-3.68515013,116.29557433
C,1.92753258,-3.93556603,123.38101023
C,2.92979788,-3.15619853,122.75119373
C,2.15762038,-3.78921513,119.12974863
C,3.11843588,-2.95928563,118.49993213
C,3.62016638,-2.31406113,124.95555153
C,2.99380098,-3.09164363,121.33410653
C,3.76453688,-2.08272563,120.70429003
C,3.17903098,-2.89152163,117.08284493
C,3.89680708,-1.84426483,116.45302843
C,3.66961138,-2.23777923,123.53846433
C,4.21767428,-1.09253853,122.90864783
C,3.80998938,-2.00399953,119.28720283
C,4.29837008,-0.83206363,118.65738633
C,4.45868568,-0.03059803,125.11300563
C,4.24606218,-1.00617963,121.49156063
C,4.48439448,0.24087577,120.86174413
C,4.32227468,-0.74435783,117.24029913
C,4.49609418,0.51331307,116.61048263
C,4.46880838,0.05974167,123.69591843
C,4.44701358,1.32918027,123.06610193
C,4.48985328,0.33161677,119.44465693
C,4.40273818,1.59825027,118.81484043
H,4.36801398,2.52263447,104.98444903
H,2.96516908,4.63012167,105.14190323
H,0.76809798,5.88803857,105.29935733
H,-1.81721392,5.80173927,104.01858743
H,-4.03350482,4.79786157,104.17604153
H,-5.56712082,2.90901607,104.33349563
H,-6.09442952,0.53379797,104.49094983
H,-6.04684502,-1.00488013,105.13548513
H,-4.95611972,-3.01337263,104.03972423
H,-2.90003362,-4.49052743,104.19717843
H,-0.40046442,-4.89256003,104.35463253
H,2.01511418,-4.13463103,104.51208663
H,3.83695268,-2.37668323,104.66954073
H,4.68059618,0.01031107,104.82699493
H,4.38174238,2.48524917,124.92997943
H,2.99416368,4.60281887,125.08743353
H,0.80624018,5.87657987,125.24488763
H,-1.72031982,6.03773557,125.40234183
H,-4.05234672,5.05227797,125.55979593
H,-5.69772272,3.12816417,125.71725003
H,-6.30923092,0.67143187,125.87470413
H,-5.75782732,-1.79948513,126.03215833
H,-4.15987242,-3.76315923,126.18961243
H,-2.08950742,-4.73130843,125.09385153
H,-0.55074852,-4.68641093,125.73838693
H,1.78851898,-4.01742453,125.89584103
H,3.58186388,-2.37315273,126.05329513
H,4.45084408,-0.10057953,126.21074933
H,6.04669160,-4.63948403,110.29825928
H,6.51550157,-4.06816409,110.33581899
