Element,X,Y,Z
H,6.78563426,1.72297286,-4.75864654
H,6.55833426,-0.59372214,-5.08361454
H,7.27559226,-2.58047014,-5.53624354
H,7.03466826,-6.34310614,-2.78225554
H,7.69963126,-5.41231414,0.37944046
H,7.12145026,-6.71375314,3.34352146
H,7.88351026,-4.59160914,3.36516446
H,9.05868026,-2.70506614,4.26394746
H,9.00156326,-0.37188914,4.82114046
H,8.81878026,1.98597686,4.44049346
H,8.49478026,3.92949886,3.05950046
H,-6.97555274,4.18814886,4.95983046
H,-7.41930774,5.15140386,2.80069746
H,-7.89721174,4.98604686,0.44051846
H,-8.33544174,3.71368986,-1.56342454
H,-8.67021774,1.64910886,-2.75841454
H,-8.86984174,-0.73771014,-2.96535054
H,-8.95317274,-3.06526714,-2.32324454
H,-7.80998574,-4.92596514,-1.33003954
H,-7.13847474,-7.00482314,1.01289646
H,-7.47828974,-4.70038614,3.58811346
H,-6.67331774,-6.12751714,5.34050546
H,-7.37882474,-3.20015214,6.52768146
H,-6.41638974,0.06913386,7.02790246
H,-6.62741574,2.35146886,6.45174446
H,-3.25306892,2.82854796,-7.55097432
H,-3.17025804,3.05971848,-6.85290373
