Element,X,Y,Z
C,-4.42997182,-0.42072335,269.39288362
C,-4.12888902,0.71382605,271.97709892
C,-4.45031312,-0.65538935,271.84108762
C,-4.45710112,-0.89083745,274.28929162
C,-4.45540372,-1.00861045,268.10077602
C,-4.17357112,-2.38651985,267.96476462
C,-4.44183352,-1.24376515,270.54898002
C,-4.08108482,-2.60314905,270.41296862
C,-4.41473802,-1.47774745,272.99718392
C,-3.97627182,-2.81408995,272.86117262
C,-3.79671192,-3.11830915,269.12086102
C,-2.83867792,-4.14798625,268.98484962
C,-3.66269182,-3.31201115,271.56906492
C,-2.64692732,-4.28478385,271.43305362
C,-3.51773472,-3.49767035,274.01726892
C,-2.44761402,-4.41030705,273.88125762
C,-2.34532732,-4.46870895,267.69274202
C,-1.01544192,-4.92638705,267.55673062
C,-2.13591862,-4.57655095,270.14094602
C,-0.78187442,-4.95685145,270.00493462
C,-1.92064472,-4.67214935,272.58914992
C,-0.54693972,-4.97380905,272.45313862
C,-0.19368192,-4.97380905,268.71282702
C,1.18002308,-4.67214935,268.57681562
C,0.04125278,-4.95685145,271.16103092
C,1.39529698,-4.57655095,271.02501962
C,0.27482028,-4.92638705,273.60923492
C,1.60470568,-4.46870895,273.47322362
C,1.70699238,-4.41030705,267.28470802
C,2.77711308,-3.49767035,267.14869662
C,1.90630568,-4.28478385,269.73291192
C,2.92207018,-3.31201115,269.59690062
C,2.09805628,-4.14798625,272.18111592
C,3.05609028,-3.11830915,272.04510462
C,3.23565018,-2.81408995,268.30479302
C,3.67411638,-1.47774745,268.16878162
C,3.34046318,-2.60314905,270.75299692
C,3.70121188,-1.24376515,270.61698562
C,3.43294948,-2.38651985,273.20120092
C,3.71478208,-1.00861045,273.06518962
H,2.60218238,2.29193565,259.43440762
H,0.91432398,3.26345285,259.25701912
H,-1.60034792,3.28681365,259.02637352
H,-3.29493422,2.32707995,258.84898512
H,-4.59325232,0.17336435,258.61833962
H,-4.09181892,-2.71521255,258.32696762
H,-3.54574882,-3.86152885,259.46103602
H,-1.37354752,-5.12867605,259.23039052
H,0.57392918,-5.13546055,259.05300202
H,2.76929678,-3.90888725,258.82235662
H,3.76503588,-2.23520415,258.64496812
H,3.82463188,0.27887005,258.41432262
H,3.97276188,-0.56915475,275.20301402
H,3.06440088,1.77584015,274.97236862
H,1.56023258,3.01284825,274.79498012
H,-0.92095162,3.42253815,274.56433462
H,-2.75080472,2.75594315,274.38694612
H,-4.36480062,0.82743645,274.15630062
H,-4.48992242,-0.43612125,275.29036902
H,-3.98240872,-3.32363605,274.99899702
H,-2.03084382,-4.90967365,274.76835152
H,-0.11124732,-5.23809475,274.59096302
H,2.24659408,-4.36362065,274.36031762
H,3.50514948,-2.87743435,274.18292912
H,2.88398606,5.49706671,268.67711806
H,2.38275591,5.94382726,268.98820222
