File ID,Temperature (K),G,Pressure (bar),theta,V(cm3/g)
5,298.15,304.8882837,1.1,3.4200000000000004e-224,6.2509891543667955e-221
6,298.15,4.64106396,0.1,3.96e-05,0.0723935226707273
6,298.15,4.64106396,0.2,7.92e-05,0.1447870453414546
6,298.15,4.64106396,0.3,0.000118795,0.21717142741588505
6,298.15,4.64106396,0.4,0.000158386,0.2895484970132781
6,298.15,4.64106396,0.5,0.000197975,0.36192191037215243
6,298.15,4.64106396,0.6,0.000237561,0.4342898393732487
6,298.15,4.64106396,0.7,0.000277143,0.5066504558973074
6,298.15,4.64106396,0.8,0.000316723,0.5790074161828475
6,298.15,4.64106396,0.9,0.000356299,0.6513570639913502
6,298.15,4.64106396,1.0,0.000395872,0.7237012274420747
6,298.15,4.64106396,1.1,0.000435442,0.7960399065350212
7,298.15,3.65022567,0.1,0.000210863,0.385116925496374
7,298.15,3.65022567,0.2,0.000421636,0.7700694763831928
7,298.15,3.65022567,0.3,0.000632321,1.1548613054295571
7,298.15,3.65022567,0.4,0.000842917,1.539490586250917
7,298.15,3.65022567,0.5,0.001053424,1.923957318847272
7,298.15,3.65022567,0.6,0.001263843,2.3082633296031725
7,298.15,3.65022567,0.7,0.001474173,2.692406792134069
7,298.15,3.65022567,0.8,0.001684414,3.0763877064399603
7,298.15,3.65022567,0.9,0.001894567,3.4602078989053977
7,298.15,3.65022567,1.0,0.002104631,3.84386554314583
7,298.15,3.65022567,1.1,0.002314607,4.227362465545808
8,298.15,4.5368973,0.1,4.72e-05,0.08633667201653927
8,298.15,4.5368973,0.2,9.44e-05,0.17267334403307855
8,298.15,4.5368973,0.3,0.000141628,0.25906123271945813
8,298.15,4.5368973,0.4,0.000188828,0.3453979047359974
8,298.15,4.5368973,0.5,0.000236024,0.4317272600854166
8,298.15,4.5368973,0.6,0.000283216,0.5180492987677158
8,298.15,4.5368973,0.7,0.000330403,0.6043621916161149
8,298.15,4.5368973,0.8,0.000377586,0.690667767797394
8,298.15,4.5368973,0.9,0.000424764,0.776964198144773
8,298.15,4.5368973,1.0,0.000471937,0.8632514826582521
8,298.15,4.5368973,1.1,0.000519107,0.9495332796713909
9,298.15,3.75313731,0.1,0.000177244,0.3241488431787767
9,298.15,3.75313731,0.2,0.000354425,0.6481824701746626
9,298.15,3.75313731,0.3,0.000531543,0.9721008809876581
9,298.15,3.75313731,0.4,0.000708599,1.2959059044460626
9,298.15,3.75313731,0.5,0.000885592,1.619595711721577
9,298.15,3.75313731,0.6,0.001062522,1.9431703028142
9,298.15,3.75313731,0.7,0.00123939,2.2666315065522324
9,298.15,3.75313731,0.8,0.001416195,2.589977494107375
9,298.15,3.75313731,0.9,0.001592937,2.9132082654796263
9,298.15,3.75313731,1.0,0.001769617,3.2363256494972874
9,298.15,3.75313731,1.1,0.001946234,3.559327817332057
